event_id,experiment_id,user_id,variant,event_type,event_value,event_ts
exp_1002_e700,exp_1002,41027,treatment,conversion,1.0,2026-04-17 03:01:41
exp_1002_e701,exp_1002,41027,treatment,revenue,13.51,2026-04-17 03:01:41
exp_1002_e702,exp_1002,19021,treatment,refund_rate,1.0,2026-04-24 20:03:15
exp_1002_e703,exp_1002,1396,control,conversion,1.0,2026-04-17 17:56:11
exp_1002_e704,exp_1002,1396,control,revenue,20.51,2026-04-17 17:56:11
exp_1002_e705,exp_1002,319,treatment,conversion,1.0,2026-04-25 08:49:35
exp_1002_e706,exp_1002,319,treatment,revenue,18.15,2026-04-25 08:49:35
exp_1002_e707,exp_1002,7778,control,conversion,1.0,2026-04-09 16:22:16
exp_1002_e708,exp_1002,7778,control,revenue,20.38,2026-04-09 16:22:16
exp_1002_e709,exp_1002,132,control,conversion,1.0,2026-04-30 21:35:19
exp_1002_e710,exp_1002,132,control,revenue,16.73,2026-04-30 21:35:19
exp_1002_e711,exp_1002,13192,treatment,conversion,1.0,2026-05-02 03:23:56
exp_1002_e712,exp_1002,13192,treatment,revenue,18.56,2026-05-02 03:23:56
exp_1002_e713,exp_1002,13192,treatment,refund_rate,1.0,2026-05-03 14:23:56
exp_1002_e714,exp_1002,8098,treatment,conversion,1.0,2026-04-22 05:20:59
exp_1002_e715,exp_1002,8098,treatment,revenue,25.43,2026-04-22 05:20:59
exp_1002_e716,exp_1002,15036,control,conversion,1.0,2026-04-21 10:42:15
exp_1002_e717,exp_1002,15036,control,revenue,13.56,2026-04-21 10:42:15
exp_1002_e718,exp_1002,39451,control,conversion,1.0,2026-04-23 07:11:23
exp_1002_e719,exp_1002,39451,control,revenue,14.32,2026-04-23 07:11:23
exp_1002_e720,exp_1002,4745,control,conversion,1.0,2026-04-23 11:53:16
exp_1002_e721,exp_1002,4745,control,revenue,28.67,2026-04-23 11:53:16
exp_1002_e722,exp_1002,9346,control,conversion,1.0,2026-04-15 09:20:10
exp_1002_e723,exp_1002,9346,control,revenue,14.5,2026-04-15 09:20:10
exp_1002_e724,exp_1002,12537,treatment,conversion,1.0,2026-04-24 14:08:45
exp_1002_e725,exp_1002,12537,treatment,revenue,19.54,2026-04-24 14:08:45
exp_1002_e726,exp_1002,15271,treatment,conversion,1.0,2026-05-03 07:50:37
exp_1002_e727,exp_1002,15271,treatment,revenue,15.04,2026-05-03 07:50:37
exp_1002_e728,exp_1002,39783,treatment,error_rate,1.0,2026-04-24 05:54:44
exp_1002_e729,exp_1002,5427,treatment,conversion,1.0,2026-04-14 08:24:43
exp_1002_e730,exp_1002,5427,treatment,revenue,2.96,2026-04-14 08:24:43
exp_1002_e731,exp_1002,5427,treatment,cancellation_rate,1.0,2026-04-15 20:24:43
exp_1002_e732,exp_1002,34492,treatment,conversion,1.0,2026-04-16 08:35:29
exp_1002_e733,exp_1002,34492,treatment,revenue,12.25,2026-04-16 08:35:29
exp_1002_e734,exp_1002,3963,control,conversion,1.0,2026-04-20 09:57:11
exp_1002_e735,exp_1002,3963,control,revenue,6.76,2026-04-20 09:57:11
exp_1002_e736,exp_1002,13278,treatment,cancellation_rate,1.0,2026-04-18 03:52:43
exp_1002_e737,exp_1002,27416,control,conversion,1.0,2026-04-17 10:47:56
exp_1002_e738,exp_1002,27416,control,revenue,22.32,2026-04-17 10:47:56
exp_1002_e739,exp_1002,41203,treatment,error_rate,1.0,2026-04-19 02:16:09
exp_1002_e740,exp_1002,9565,treatment,conversion,1.0,2026-04-24 17:59:31
exp_1002_e741,exp_1002,9565,treatment,revenue,25.29,2026-04-24 17:59:31
exp_1002_e742,exp_1002,30510,control,conversion,1.0,2026-04-13 11:56:19
exp_1002_e743,exp_1002,30510,control,revenue,16.89,2026-04-13 11:56:19
exp_1002_e744,exp_1002,20899,treatment,conversion,1.0,2026-05-01 10:57:51
exp_1002_e745,exp_1002,20899,treatment,revenue,13.45,2026-05-01 10:57:51
exp_1002_e746,exp_1002,32797,control,conversion,1.0,2026-04-11 23:40:41
exp_1002_e747,exp_1002,32797,control,revenue,30.67,2026-04-11 23:40:41
exp_1002_e748,exp_1002,37958,treatment,conversion,1.0,2026-04-21 17:14:52
exp_1002_e749,exp_1002,37958,treatment,revenue,16.82,2026-04-21 17:14:52
exp_1002_e750,exp_1002,2403,treatment,conversion,1.0,2026-04-07 21:11:55
exp_1002_e751,exp_1002,2403,treatment,revenue,30.17,2026-04-07 21:11:55
exp_1002_e752,exp_1002,31912,treatment,conversion,1.0,2026-04-19 09:46:44
exp_1002_e753,exp_1002,31912,treatment,revenue,20.71,2026-04-19 09:46:44
exp_1002_e754,exp_1002,31940,treatment,conversion,1.0,2026-04-10 08:12:13
exp_1002_e755,exp_1002,31940,treatment,revenue,13.8,2026-04-10 08:12:13
exp_1002_e756,exp_1002,24977,treatment,conversion,1.0,2026-04-19 16:26:56
exp_1002_e757,exp_1002,24977,treatment,revenue,23.43,2026-04-19 16:26:56
exp_1002_e758,exp_1002,15204,treatment,conversion,1.0,2026-04-29 21:18:01
exp_1002_e759,exp_1002,15204,treatment,revenue,11.4,2026-04-29 21:18:01
exp_1002_e760,exp_1002,15204,treatment,cancellation_rate,1.0,2026-05-01 05:18:01
exp_1002_e761,exp_1002,34630,control,conversion,1.0,2026-04-19 00:49:27
exp_1002_e762,exp_1002,34630,control,revenue,15.61,2026-04-19 00:49:27
exp_1002_e763,exp_1002,10762,treatment,conversion,1.0,2026-04-17 09:46:48
exp_1002_e764,exp_1002,10762,treatment,revenue,20.17,2026-04-17 09:46:48
exp_1002_e765,exp_1002,7921,control,conversion,1.0,2026-04-20 16:49:48
exp_1002_e766,exp_1002,7921,control,revenue,25.11,2026-04-20 16:49:48
exp_1002_e767,exp_1002,3396,treatment,conversion,1.0,2026-04-12 02:27:32
exp_1002_e768,exp_1002,3396,treatment,revenue,16.54,2026-04-12 02:27:32
exp_1002_e769,exp_1002,9443,treatment,conversion,1.0,2026-04-27 18:15:53
exp_1002_e770,exp_1002,9443,treatment,revenue,27.59,2026-04-27 18:15:53
exp_1002_e771,exp_1002,28189,treatment,error_rate,1.0,2026-04-17 23:11:49
exp_1002_e772,exp_1002,20024,control,conversion,1.0,2026-04-24 22:17:40
exp_1002_e773,exp_1002,20024,control,revenue,25.4,2026-04-24 22:17:40
exp_1002_e774,exp_1002,8417,control,error_rate,1.0,2026-04-15 23:22:55
exp_1002_e775,exp_1002,22782,control,conversion,1.0,2026-04-06 21:32:18
exp_1002_e776,exp_1002,22782,control,revenue,12.21,2026-04-06 21:32:18
exp_1002_e777,exp_1002,20584,control,conversion,1.0,2026-04-28 14:53:49
exp_1002_e778,exp_1002,20584,control,revenue,22.24,2026-04-28 14:53:49
exp_1002_e779,exp_1002,35944,control,conversion,1.0,2026-04-24 06:39:51
exp_1002_e780,exp_1002,35944,control,revenue,25.79,2026-04-24 06:39:51
exp_1002_e781,exp_1002,41276,treatment,conversion,1.0,2026-04-19 06:21:47
exp_1002_e782,exp_1002,41276,treatment,revenue,24.51,2026-04-19 06:21:47
exp_1002_e783,exp_1002,7167,treatment,error_rate,1.0,2026-04-23 13:34:57
exp_1002_e784,exp_1002,24819,control,conversion,1.0,2026-04-18 01:45:20
exp_1002_e785,exp_1002,24819,control,revenue,20.45,2026-04-18 01:45:20
exp_1002_e786,exp_1002,25799,control,conversion,1.0,2026-04-20 23:15:46
exp_1002_e787,exp_1002,25799,control,revenue,28.1,2026-04-20 23:15:46
exp_1002_e788,exp_1002,5754,treatment,error_rate,1.0,2026-05-05 18:33:18
exp_1002_e789,exp_1002,3510,control,conversion,1.0,2026-04-20 03:59:29
exp_1002_e790,exp_1002,3510,control,revenue,6.06,2026-04-20 03:59:29
exp_1002_e791,exp_1002,4619,control,conversion,1.0,2026-04-26 23:15:40
exp_1002_e792,exp_1002,4619,control,revenue,11.71,2026-04-26 23:15:40
exp_1002_e793,exp_1002,37641,treatment,conversion,1.0,2026-04-21 07:56:05
exp_1002_e794,exp_1002,37641,treatment,revenue,26.01,2026-04-21 07:56:05
exp_1002_e795,exp_1002,37641,treatment,error_rate,1.0,2026-04-21 21:56:05
exp_1002_e796,exp_1002,30882,treatment,conversion,1.0,2026-04-22 21:52:53
exp_1002_e797,exp_1002,30882,treatment,revenue,9.26,2026-04-22 21:52:53
exp_1002_e798,exp_1002,38437,control,conversion,1.0,2026-04-13 04:24:26
exp_1002_e799,exp_1002,38437,control,revenue,24.83,2026-04-13 04:24:26
exp_1002_e800,exp_1002,30565,control,conversion,1.0,2026-04-19 11:22:08
exp_1002_e801,exp_1002,30565,control,revenue,20.88,2026-04-19 11:22:08
exp_1002_e802,exp_1002,38762,treatment,conversion,1.0,2026-04-18 08:49:14
exp_1002_e803,exp_1002,38762,treatment,revenue,16.83,2026-04-18 08:49:14
exp_1002_e804,exp_1002,29533,control,conversion,1.0,2026-04-23 05:20:15
exp_1002_e805,exp_1002,29533,control,revenue,18.94,2026-04-23 05:20:15
exp_1002_e806,exp_1002,16373,control,conversion,1.0,2026-04-26 22:10:29
exp_1002_e807,exp_1002,16373,control,revenue,25.33,2026-04-26 22:10:29
exp_1002_e808,exp_1002,36665,control,conversion,1.0,2026-04-23 18:14:52
exp_1002_e809,exp_1002,36665,control,revenue,20.48,2026-04-23 18:14:52
exp_1002_e810,exp_1002,9427,treatment,conversion,1.0,2026-04-28 12:33:52
exp_1002_e811,exp_1002,9427,treatment,revenue,15.84,2026-04-28 12:33:52
exp_1002_e812,exp_1002,10743,treatment,conversion,1.0,2026-04-25 20:26:32
exp_1002_e813,exp_1002,10743,treatment,revenue,25.35,2026-04-25 20:26:32
exp_1002_e814,exp_1002,4334,control,error_rate,1.0,2026-04-20 09:53:10
exp_1002_e815,exp_1002,41114,control,conversion,1.0,2026-04-23 19:51:00
exp_1002_e816,exp_1002,41114,control,revenue,25.58,2026-04-23 19:51:00
exp_1002_e817,exp_1002,5933,control,conversion,1.0,2026-05-05 12:50:47
exp_1002_e818,exp_1002,5933,control,revenue,17.45,2026-05-05 12:50:47
exp_1002_e819,exp_1002,21222,control,conversion,1.0,2026-04-22 07:50:00
exp_1002_e820,exp_1002,21222,control,revenue,12.98,2026-04-22 07:50:00
exp_1002_e821,exp_1002,27539,treatment,conversion,1.0,2026-04-08 10:07:46
exp_1002_e822,exp_1002,27539,treatment,revenue,16.16,2026-04-08 10:07:46
exp_1002_e823,exp_1002,24577,control,conversion,1.0,2026-05-08 16:59:46
exp_1002_e824,exp_1002,24577,control,revenue,15.52,2026-05-08 16:59:46
exp_1002_e825,exp_1002,21662,control,conversion,1.0,2026-04-17 06:54:25
exp_1002_e826,exp_1002,21662,control,revenue,1.39,2026-04-17 06:54:25
exp_1002_e827,exp_1002,39212,treatment,conversion,1.0,2026-05-06 03:34:36
exp_1002_e828,exp_1002,39212,treatment,revenue,13.18,2026-05-06 03:34:36
exp_1002_e829,exp_1002,9280,control,error_rate,1.0,2026-04-21 16:05:24
exp_1002_e830,exp_1002,6666,treatment,conversion,1.0,2026-05-02 04:27:16
exp_1002_e831,exp_1002,6666,treatment,revenue,16.92,2026-05-02 04:27:16
exp_1002_e832,exp_1002,15807,treatment,conversion,1.0,2026-04-13 07:38:37
exp_1002_e833,exp_1002,15807,treatment,revenue,2.2,2026-04-13 07:38:37
exp_1002_e834,exp_1002,12975,treatment,conversion,1.0,2026-04-21 07:01:51
exp_1002_e835,exp_1002,12975,treatment,revenue,17.51,2026-04-21 07:01:51
exp_1002_e836,exp_1002,9335,treatment,conversion,1.0,2026-04-22 04:27:11
exp_1002_e837,exp_1002,9335,treatment,revenue,28.35,2026-04-22 04:27:11
exp_1002_e838,exp_1002,25617,treatment,conversion,1.0,2026-04-22 08:36:46
exp_1002_e839,exp_1002,25617,treatment,revenue,28.1,2026-04-22 08:36:46
exp_1002_e840,exp_1002,27862,treatment,conversion,1.0,2026-04-22 09:20:53
exp_1002_e841,exp_1002,27862,treatment,revenue,20.94,2026-04-22 09:20:53
exp_1002_e842,exp_1002,17542,control,conversion,1.0,2026-04-23 09:22:34
exp_1002_e843,exp_1002,17542,control,revenue,5.45,2026-04-23 09:22:34
exp_1002_e844,exp_1002,13390,treatment,conversion,1.0,2026-04-17 13:10:06
exp_1002_e845,exp_1002,13390,treatment,revenue,13.54,2026-04-17 13:10:06
exp_1002_e846,exp_1002,18189,treatment,conversion,1.0,2026-05-04 06:00:27
exp_1002_e847,exp_1002,18189,treatment,revenue,9.01,2026-05-04 06:00:27
exp_1002_e848,exp_1002,26632,control,conversion,1.0,2026-04-14 15:11:58
exp_1002_e849,exp_1002,26632,control,revenue,21.96,2026-04-14 15:11:58
exp_1002_e850,exp_1002,26632,control,error_rate,1.0,2026-04-15 15:11:58
exp_1002_e851,exp_1002,11932,control,conversion,1.0,2026-04-25 14:31:12
exp_1002_e852,exp_1002,11932,control,revenue,25.63,2026-04-25 14:31:12
exp_1002_e853,exp_1002,22923,treatment,conversion,1.0,2026-04-17 10:36:49
exp_1002_e854,exp_1002,22923,treatment,revenue,29.32,2026-04-17 10:36:49
exp_1002_e855,exp_1002,22923,treatment,refund_rate,1.0,2026-04-18 07:36:49
exp_1002_e856,exp_1002,6852,control,error_rate,1.0,2026-04-17 15:59:54
exp_1002_e857,exp_1002,8638,treatment,error_rate,1.0,2026-04-16 01:01:32
exp_1002_e858,exp_1002,21542,treatment,refund_rate,1.0,2026-04-28 23:17:27
exp_1002_e859,exp_1002,33179,control,conversion,1.0,2026-04-22 13:09:53
exp_1002_e860,exp_1002,33179,control,revenue,20.97,2026-04-22 13:09:53
exp_1002_e861,exp_1002,16598,control,conversion,1.0,2026-04-29 17:57:23
exp_1002_e862,exp_1002,16598,control,revenue,26.62,2026-04-29 17:57:23
exp_1002_e863,exp_1002,21946,treatment,conversion,1.0,2026-04-21 21:44:58
exp_1002_e864,exp_1002,21946,treatment,revenue,19.55,2026-04-21 21:44:58
exp_1002_e865,exp_1002,26457,control,conversion,1.0,2026-04-30 04:13:19
exp_1002_e866,exp_1002,26457,control,revenue,18.7,2026-04-30 04:13:19
exp_1002_e867,exp_1002,16531,control,conversion,1.0,2026-05-01 16:14:14
exp_1002_e868,exp_1002,16531,control,revenue,12.55,2026-05-01 16:14:14
exp_1002_e869,exp_1002,13064,control,conversion,1.0,2026-04-18 08:02:29
exp_1002_e870,exp_1002,13064,control,revenue,25.37,2026-04-18 08:02:29
exp_1002_e871,exp_1002,13064,control,cancellation_rate,1.0,2026-04-18 13:02:29
exp_1002_e872,exp_1002,8791,control,error_rate,1.0,2026-04-20 10:43:53
exp_1002_e873,exp_1002,31263,treatment,conversion,1.0,2026-04-25 08:48:27
exp_1002_e874,exp_1002,31263,treatment,revenue,5.88,2026-04-25 08:48:27
exp_1002_e875,exp_1002,9409,control,conversion,1.0,2026-04-07 00:51:41
exp_1002_e876,exp_1002,9409,control,revenue,14.95,2026-04-07 00:51:41
exp_1002_e877,exp_1002,8701,control,conversion,1.0,2026-04-21 16:14:44
exp_1002_e878,exp_1002,8701,control,revenue,25.55,2026-04-21 16:14:44
exp_1002_e879,exp_1002,21219,treatment,error_rate,1.0,2026-05-02 05:17:43
exp_1002_e880,exp_1002,32959,control,conversion,1.0,2026-04-09 14:06:00
exp_1002_e881,exp_1002,32959,control,revenue,24.61,2026-04-09 14:06:00
exp_1002_e882,exp_1002,27336,control,conversion,1.0,2026-04-17 11:39:21
exp_1002_e883,exp_1002,27336,control,revenue,12.72,2026-04-17 11:39:21
exp_1002_e884,exp_1002,8762,control,conversion,1.0,2026-04-29 18:26:21
exp_1002_e885,exp_1002,8762,control,revenue,4.96,2026-04-29 18:26:21
exp_1002_e886,exp_1002,4735,treatment,conversion,1.0,2026-04-24 14:17:39
exp_1002_e887,exp_1002,4735,treatment,revenue,12.53,2026-04-24 14:17:39
exp_1002_e888,exp_1002,29865,control,conversion,1.0,2026-05-01 13:59:14
exp_1002_e889,exp_1002,29865,control,revenue,26.35,2026-05-01 13:59:14
exp_1002_e890,exp_1002,30968,treatment,conversion,1.0,2026-04-21 11:40:09
exp_1002_e891,exp_1002,30968,treatment,revenue,19.6,2026-04-21 11:40:09
exp_1002_e892,exp_1002,41618,control,conversion,1.0,2026-04-19 13:20:06
exp_1002_e893,exp_1002,41618,control,revenue,16.78,2026-04-19 13:20:06
exp_1002_e894,exp_1002,26256,treatment,conversion,1.0,2026-04-08 00:15:31
exp_1002_e895,exp_1002,26256,treatment,revenue,27.92,2026-04-08 00:15:31
exp_1002_e896,exp_1002,20308,control,conversion,1.0,2026-04-25 19:26:04
exp_1002_e897,exp_1002,20308,control,revenue,20.54,2026-04-25 19:26:04
exp_1002_e898,exp_1002,8672,treatment,error_rate,1.0,2026-05-05 22:00:15
exp_1002_e899,exp_1002,25532,treatment,error_rate,1.0,2026-05-03 13:34:54
exp_1002_e900,exp_1002,5752,treatment,conversion,1.0,2026-04-13 22:18:45
exp_1002_e901,exp_1002,5752,treatment,revenue,14.23,2026-04-13 22:18:45
exp_1002_e902,exp_1002,897,control,conversion,1.0,2026-04-14 14:06:59
exp_1002_e903,exp_1002,897,control,revenue,24.76,2026-04-14 14:06:59
exp_1002_e904,exp_1002,2354,control,conversion,1.0,2026-04-22 22:41:12
exp_1002_e905,exp_1002,2354,control,revenue,27.72,2026-04-22 22:41:12
exp_1002_e906,exp_1002,8683,treatment,conversion,1.0,2026-04-19 18:13:24
exp_1002_e907,exp_1002,8683,treatment,revenue,17.99,2026-04-19 18:13:24
exp_1002_e908,exp_1002,1066,treatment,conversion,1.0,2026-04-20 15:05:35
exp_1002_e909,exp_1002,1066,treatment,revenue,10.38,2026-04-20 15:05:35
exp_1002_e910,exp_1002,11107,control,conversion,1.0,2026-04-13 06:35:24
exp_1002_e911,exp_1002,11107,control,revenue,23.95,2026-04-13 06:35:24
exp_1002_e912,exp_1002,9055,treatment,refund_rate,1.0,2026-05-08 21:16:28
exp_1002_e913,exp_1002,16743,treatment,conversion,1.0,2026-04-26 02:56:56
exp_1002_e914,exp_1002,16743,treatment,revenue,19.04,2026-04-26 02:56:56
exp_1002_e915,exp_1002,12143,control,conversion,1.0,2026-04-27 18:50:04
exp_1002_e916,exp_1002,12143,control,revenue,22.12,2026-04-27 18:50:04
exp_1002_e917,exp_1002,8399,treatment,refund_rate,1.0,2026-04-14 14:01:46
exp_1002_e918,exp_1002,23641,treatment,conversion,1.0,2026-04-19 05:50:13
exp_1002_e919,exp_1002,23641,treatment,revenue,26.12,2026-04-19 05:50:13
exp_1002_e920,exp_1002,7166,treatment,conversion,1.0,2026-04-06 18:04:06
exp_1002_e921,exp_1002,7166,treatment,revenue,0.95,2026-04-06 18:04:06
exp_1002_e922,exp_1002,1137,control,conversion,1.0,2026-04-23 03:50:19
exp_1002_e923,exp_1002,1137,control,revenue,28.83,2026-04-23 03:50:19
exp_1002_e924,exp_1002,29506,treatment,refund_rate,1.0,2026-04-18 15:12:19
exp_1002_e925,exp_1002,13989,treatment,conversion,1.0,2026-04-24 00:10:43
exp_1002_e926,exp_1002,13989,treatment,revenue,13.86,2026-04-24 00:10:43
exp_1002_e927,exp_1002,13989,treatment,refund_rate,1.0,2026-04-25 15:10:43
exp_1002_e928,exp_1002,26280,treatment,conversion,1.0,2026-04-17 09:47:56
exp_1002_e929,exp_1002,26280,treatment,revenue,13.62,2026-04-17 09:47:56
exp_1002_e930,exp_1002,4557,control,conversion,1.0,2026-04-09 14:37:03
exp_1002_e931,exp_1002,4557,control,revenue,15.6,2026-04-09 14:37:03
exp_1002_e932,exp_1002,21442,treatment,conversion,1.0,2026-04-22 08:20:58
exp_1002_e933,exp_1002,21442,treatment,revenue,20.62,2026-04-22 08:20:58
exp_1002_e934,exp_1002,24870,treatment,conversion,1.0,2026-04-25 16:57:20
exp_1002_e935,exp_1002,24870,treatment,revenue,13.79,2026-04-25 16:57:20
exp_1002_e936,exp_1002,20095,control,refund_rate,1.0,2026-04-24 23:13:05
exp_1002_e937,exp_1002,10177,treatment,conversion,1.0,2026-04-26 17:19:15
exp_1002_e938,exp_1002,10177,treatment,revenue,33.93,2026-04-26 17:19:15
exp_1002_e939,exp_1002,39255,control,conversion,1.0,2026-04-27 02:27:30
exp_1002_e940,exp_1002,39255,control,revenue,16.75,2026-04-27 02:27:30
exp_1002_e941,exp_1002,26497,control,conversion,1.0,2026-04-11 03:16:33
exp_1002_e942,exp_1002,26497,control,revenue,14.71,2026-04-11 03:16:33
exp_1002_e943,exp_1002,31406,control,conversion,1.0,2026-05-03 13:15:27
exp_1002_e944,exp_1002,31406,control,revenue,19.55,2026-05-03 13:15:27
exp_1002_e945,exp_1002,4711,treatment,conversion,1.0,2026-04-19 06:52:52
exp_1002_e946,exp_1002,4711,treatment,revenue,19.93,2026-04-19 06:52:52
exp_1002_e947,exp_1002,23245,control,conversion,1.0,2026-04-20 19:48:00
exp_1002_e948,exp_1002,23245,control,revenue,18.61,2026-04-20 19:48:00
exp_1002_e949,exp_1002,15750,treatment,conversion,1.0,2026-04-29 19:22:42
exp_1002_e950,exp_1002,15750,treatment,revenue,26.44,2026-04-29 19:22:42
exp_1002_e951,exp_1002,33813,control,conversion,1.0,2026-04-24 06:09:32
exp_1002_e952,exp_1002,33813,control,revenue,20.02,2026-04-24 06:09:32
exp_1002_e953,exp_1002,41416,control,conversion,1.0,2026-04-10 04:07:56
exp_1002_e954,exp_1002,41416,control,revenue,18.6,2026-04-10 04:07:56
exp_1002_e955,exp_1002,32913,control,refund_rate,1.0,2026-04-24 06:54:53
exp_1002_e956,exp_1002,16543,treatment,conversion,1.0,2026-05-04 12:03:49
exp_1002_e957,exp_1002,16543,treatment,revenue,26.53,2026-05-04 12:03:49
exp_1002_e958,exp_1002,28304,control,cancellation_rate,1.0,2026-04-21 12:21:33
exp_1002_e959,exp_1002,17564,control,conversion,1.0,2026-04-25 21:39:17
exp_1002_e960,exp_1002,17564,control,revenue,15.55,2026-04-25 21:39:17
exp_1002_e961,exp_1002,18312,treatment,conversion,1.0,2026-04-17 12:49:12
exp_1002_e962,exp_1002,18312,treatment,revenue,20.03,2026-04-17 12:49:12
exp_1002_e963,exp_1002,27199,control,conversion,1.0,2026-05-03 15:17:04
exp_1002_e964,exp_1002,27199,control,revenue,14.4,2026-05-03 15:17:04
exp_1002_e965,exp_1002,10117,treatment,error_rate,1.0,2026-04-25 10:45:38
exp_1002_e966,exp_1002,4324,treatment,conversion,1.0,2026-04-23 21:05:30
exp_1002_e967,exp_1002,4324,treatment,revenue,18.31,2026-04-23 21:05:30
exp_1002_e968,exp_1002,24955,control,conversion,1.0,2026-04-15 14:31:02
exp_1002_e969,exp_1002,24955,control,revenue,19.47,2026-04-15 14:31:02
exp_1002_e970,exp_1002,39909,control,conversion,1.0,2026-05-01 23:47:04
exp_1002_e971,exp_1002,39909,control,revenue,7.5,2026-05-01 23:47:04
exp_1002_e972,exp_1002,6287,treatment,conversion,1.0,2026-04-23 14:28:06
exp_1002_e973,exp_1002,6287,treatment,revenue,28.56,2026-04-23 14:28:06
exp_1002_e974,exp_1002,35768,treatment,cancellation_rate,1.0,2026-04-21 03:01:55
exp_1002_e975,exp_1002,422,treatment,conversion,1.0,2026-04-19 15:52:47
exp_1002_e976,exp_1002,422,treatment,revenue,14.34,2026-04-19 15:52:47
exp_1002_e977,exp_1002,20827,treatment,conversion,1.0,2026-04-11 00:54:52
exp_1002_e978,exp_1002,20827,treatment,revenue,22.31,2026-04-11 00:54:52
exp_1002_e979,exp_1002,20827,treatment,cancellation_rate,1.0,2026-04-12 21:54:52
exp_1002_e980,exp_1002,32949,control,conversion,1.0,2026-04-08 01:37:24
exp_1002_e981,exp_1002,32949,control,revenue,11.27,2026-04-08 01:37:24
exp_1002_e982,exp_1002,32949,control,cancellation_rate,1.0,2026-04-08 22:37:24
exp_1002_e983,exp_1002,22980,treatment,conversion,1.0,2026-04-27 17:04:24
exp_1002_e984,exp_1002,22980,treatment,revenue,27.54,2026-04-27 17:04:24
exp_1002_e985,exp_1002,30904,treatment,conversion,1.0,2026-05-05 00:29:01
exp_1002_e986,exp_1002,30904,treatment,revenue,21.5,2026-05-05 00:29:01
exp_1002_e987,exp_1002,4802,control,conversion,1.0,2026-04-15 13:42:35
exp_1002_e988,exp_1002,4802,control,revenue,20.25,2026-04-15 13:42:35
exp_1002_e989,exp_1002,10819,control,conversion,1.0,2026-04-23 21:28:43
exp_1002_e990,exp_1002,10819,control,revenue,20.43,2026-04-23 21:28:43
